comment,label,df
බත් පැකට් එකක් විකුනම් ඉන්නෙ නැතුව හැමිනෙන්න අවා දැන් සැපද හොටෙල් නොනා ,1,B
බනින්න කුනුහර්ප නෑ මේ හු##ට,1,B
බය ක්‍රන්න එපා යකෝ මං හිතුවෙ කූඹියෝ 2 කියල...,0,B
බයවෙන්නෙපා කෙල්ලේ.ලැට් වලට කොරෝනා හැදෙන්නේ නෑ,1,B
බයවෙලා .ඉන්නෙ,0,B
බයිස්කෝප් එකක් ,0,B
බයෝ කරල දොස්තර කෙනෙක් වෙන්න බැරි උන දුකටද මන්ද මේ කෑගහන්නෙ කියලත් හිතෙනව,1,B
බලන්න එයාගේ තියෙන හැදියාව ,0,B
බලන්න එයාගේ හැදියාව,0,B
බලන්න නයනී ,0,B
බලන්න නයනී... මේ මැ.කෝ. මහත්තයා... එයාගේ පුතාට රූප පේන කෝල් එකක් අරගෙන... අනේ ඉතින් මේ දෙන්නගේ රූපේ....,0,B
බලන්න මෙයාගෙ තියෙන හැදියාව ,0,B
බලපං උඹේ තාත්තා කකුල උස්සල ද හුජ්ජ ගහන්න කියලා,1,B
බලපන් අං ඇවිල්ලද කියා මිහරකා,1,B
බලපන් මහ මැතිවරණයෙන් උබලට ලැබෙන ඡන්ද සංඛ්‍යාව .ඔය කියන වචනයක් වචනයක් ගානෙ ජනතාව රවටන්න වචන සහ 29 ආන්ඩු බලයක් නොමතිව සිට සිරිසේන පෙරට දා මහ ජනයා රවට්ටා 2015 ආන්ඩු බලය විත් මහ ජන මුදල් හොරා කා මහ ජන මුදලින් සුර සැප විදමින් සිටින අවස්ථාවෙ 20/11/16 දින ජනාධිපතිවරණයෙන් මහ ජනයා විසින් පන්නා දාපු හොරැ රැලගෙන් කෙනෙක් මෙහෙම කියනවලු,1,B
බලපන් මේ ක්මෙන්ට් වලින් කව්ද උඹට හොදක් කියන්නේ කව්ද බනින්නැත්තේ..දැන් සැපද,1,B
බලා ගන්නවලු ,0,B
බලාගෙන ඉදපන් වේස බැල්ලි උබට නිතිය කරයි ලස්සනට කටද උබ ඔය කතාකරන්නේ බල්ලෙකුට. ජාතක උණු බැල්ලි තෝ,1,B
බලු බැල්ලි..,1,B
බලු වෙසාවි තො කවදාහරිම ලංකාවට ආවොත් තොට වද 32 ම දිල. තො මරන්නෙ අවුරැදු ගානක් ගියත් අපි බලන් ඉන්නව තොට දඩුවම් දෙන්න,1,B
බලු වෙසි අප්පට හුකවන්ට ඔනි meriyan බලුවෙසි,1,B
බලු වේසි,1,B
බලු වේසියේ...ලංකාව ඇතුලේ අහුවෙන්න එපා....තැන අදාලම නෑ...මරනවා ...,1,B
බලු හුත්ති,1,B
බලු හුත්ති අම්මට හුකන්න ගොන් වේසි...,1,B
"බලු හුත්ති තෝ අපේ රටට ගරහන්න තොපි වගේ වේස ගෑනු මේ ලක් දෙරනෙ බිහිවුනානෙ, තෝ ඔහෙම මකබෑවියන් ඊලගට උබට කොරෝනා හැදෙන්නෙ පදඩ වේසාවි, තොගෙ අප්පට අල්ලලද ඔහොම අමන කතා කියන්නෙ යකෝ මේක බුදුන් තුන් වරක් වැඩිය රටක් මගේ මවුබිම කොහොමත් බේරෙනවා, තොපි වගේ පවු කාරයො නැති එකමයි මේ රටට හොද?",1,B
බලු හුත්ති තෝවගේ පදුරැ වෙිසාවියො මෙි රටට කොහොමත් වැඩක් නෑ.ඉපදුන රටට ගරහන වෙිසාවි.මනුස්සයෙක්⁣ට කතාකරන්න දන්නෙ නැති තොපිවගේ එවුන්ට හැදෙන්න ඔන කොරෝනා,1,B
බලු හුත්ති යේ දන්න paiyak කතා කරපන්,1,B
බලු හුත්තියේ තෝගෙ අම්මාට පුවු තෝවගේ ගනිගාවියක් හැදුවට මොකද තෝගෙ ගොන් වැඩ හින්දා එ අම්මත් බැනුන් අහනවා තෝ හින්දා බලු වේසාව් තොදන්නවාද අපි කොච්චර කැපව්මක් කරනවාද මේක නතර කරගන්න,1,B
බලුවෙසියෙ තොට ලොකුනම් ඉදපන් අපෙ රටට එන්න එපා තො ඉතාලියට පුකදුන්නට අපිට කමක් නැ බලුවෙසි තොට කොරොන හැදෙනවා හොදට මතක තියගන් බලුවෙසි,1,B
බල්ලගෙ බලු කමට කෑවත් මගෙ කකුල මම කොහොමද කන්නෙ බල්ලගෙ බලු කකුල,1,B
බල්ලන්ට කියලා හදාගත්තම ඔහොම තමා,1,B
බල්ලන්ට ජාතක වුනාම ඔහොම තමයි,1,B
බල්ලා කට වහපිය,1,B
බල්ලෙක් ...,1,B
බල්ලෙක් ද? ඔයාගෙ තාත්තා.,1,B
බල්ලෙක් බිරුවට කන්දක් පාත් වෙන්නෙ නෑ,1,B
බල්ලෙක් හුකලා වදලදකොහෙද,1,B
බල්ලෙක්ගෙන් ජාතක වුනු වෙසාවියක්,1,B
බල්ලො ටිකක් දාගෙන තවත් හතක් හදාගන් කැරි වේසි.ඒ හතත් තොගෙ බඩ පලලම ගන් පර හුත්ති.එතකොට තොට දුසිමක්ම ඉන්නවනෙ.අපේ රටේ ඉපදිලා ඉතාලියට ගිහින් කාපු පතේ රෙන බලු වේසි.හෙනහතම වදිනවා තොගෙ කටට. තෝ එන්න එපා ලන්කාවට එයාපෝට් එකේ ඉන්නවා බල්ලො..එයාලා දාල තොගෙ අදෝ මාර්ගෙ අරින්නෙ..තෝ දන්නෙ මොනවාද වේසියේ ලන්කාව ගැන. ,1,B
බල්ලො බිරුවට කදු පහත් වෙනවද. නෑනේ. මම හිතන්නේ මෙයාට මානසික ලෙඩක් ඇති.,0,B
"බල්ලො හුකනවා ඇති තොට,,,වෙසි.",1,B
බල්ලොත් හුකල ඇති,1,B
බල්ලෝ ආයෙත් බුරන්න පටන් ඇරන්....,0,B
බල්ලෝ මුලින්ම බැඳලා නොදැමීමේ විපාක.,1,B
බල්ලෝ හුකලා දරැවෝ 5ක් පැටවු ගහපු ගොන් බඩුව,1,B
බල්ලෝ හුකලා හැදුන එකියක්,1,B
බහුකපන් අක්කේ ..... තෝපි ලංකාවට අවෝත් පුක පලනවා අක්කේ දරුවන්ට පව් පුර වන්න අපා කපලා නේවේයි පලලා ගන්න තිබ්බේ...,1,B
බහුතරයක් අයට තෙරෙන ලෙස සකස් කර තිබෙන මෙම වීඩියෝ එක සියලුම ජනතාවට පෙන්වන්න පුළුවන් නම් ඉතා හොඳයි .,0,B
බාර් අරින්නත් එපා සිගරටුත් ඔය ගැම්මෙන්ම තහනම් කරන්න සර් ,0,B
බාර් වහපු එකේ අවුල තව පොඩ්ඩක් ඉස්මතු වුනානං තවත් හොඳයි බං....,0,B
බැට්‍රි ලෝ කියලා කට් කලාද...,0,B
